full_text,sentimen
moga kumpul dgn orang2 berimanaamiin,positif
inssayaa allah sumatra barat,positif
pilih nmr 1 indonesia adil makmur sejahreta,positif
gen z 01 luar biasa bkn sj cerdas tp jg ikhlas tulus untuk beri support moral kpada yakin bawa ubah besar beliau pimpin negeri makin semangat yakin jadi presiden ri 20242029 aamiin,positif
desak beri ubah indonesia sejahtera seluruh rakyat indonesia,positif
benar abb dukung krn perintah dr orang2 bebas dapat gembos suara paslon 01 orang cerdas tahu cara kerja jahat dr orang2 jahat negri,positif
benar abb dukung krn perintah dr orang2 bebas dapat gembos suara paslon 01 orang cerdas tahu cara kerja jahat dr rezim dan kroni2 nya,positif
lo dippepei asrul krn bergeserki dri 01 belah krn janji mau dikasikawingi dukung tdk setia,positif
allah rohhman rohimkami mohon mu moga engkau panjang umur ingin ia dpt lihat presiden baru periode 20242029 ba rasayaid baswedan ba muhammad iskandar lantik jadi presiden amp wakil presiden,positif
lo pikir ngebom amp logika ga jalan banget,positif
insayaaaallah doa harap ikhtiar untuk dapat pimpin shidiq tabligh fatonah amanah yakin baswedan iskandar diridhai ijabah allah swt aamiin,negatif
a moga alloh swt gus jadi pimpin ubah biar manusia penghianat hangus bumi indonesia,positif
jelasjelas lah pimpin tegas berani buka demokrasi qadarullah kunfayakun presiden ri 2024,positif
sejak jadi pasang caprescawapres saya amat rasa ada semangat satu sejuk bagai elemen islam bahkan dg nonmuslim sungguh sa ada pihak usaha oyak demi penting jabat pribadi,positif
papuapemikiran layak istana 2024,positif
rasa guru yuk pilih ba baswedan ba iskandar pimpin ri 24 29 adil sosial seluruh rakyat indonesia aamiin,positif
papua satu suara dukung baswedan iskandar,positif
paling wibawa no1,positif
insayaa allah mas fahriiiii,positif
kalau aku baca gestur tubuh dukung paslon 02 03 liatin jalan koq rasa hati nurani paling seperti aku kualitas bukan kaleng kaleng sangat yakin sosok presiden ri 2024,positif
rakyat ingin ubah harap paslon 01,positif
jalan temu capres 02 buat salam malah,positif
lebih susah usung bukan padaip ga milih sbg wakil,positif
banding paslon rekam jejak prestasi dibanggaka bibit bebet bobot dua pa amp pa jelas mumpuni cukup alas saya pilih paslon 01,positif
rindu pimpin sesuai ciriciri rasulullah saw shiddiq amanah fathonah tabligh all in dalam diri kunfayakun presiden ri 2024,positif
nu cerdas dukung ba baswedan ba,positif
jangan lupa 14 februari 2024 pilih capres nomor urut 1 baswedan iskandar,positif
insayaa allah selesai permasalahn papua bisa lihat senjang ekonomi buat papua seperyi inierasa anak tiri preaiden bliu jadi pemimpjn semua golong bukti di dki,positif
jadi wakil baswedan anut radikalisme kembang iden titas agamaysng belah bangsauntuk tidak layak warga nu dukung pkb baik dukung no2,positif
maa sayaaa allah moga pilpres jalan jurdil luber ba baswedan ba iskandar pimpin ri 24 29 adil sosial seluruh rakyat indonesia aamiin,negatif
bukankah pranowo pernah injak kaki gedung kpk,positif
merinding aseli mewek aku moga alloh jadi kan ap pimpin negeri cukup sdh rasa lama pimpin orang bukan ahli nya asa berat dlm hidup ber usaha dgn byk ny atur ngak jelas byk untung gelintir orang,positif
insayaa allah gus masuk putar dua menang amiiin,positif
suara abu bakar baasayair sama nilai ama 1 suara putus perintah negara tetap iskandar menteri kan bukan abu bakar baasayair jadi presiden udah maju buat indonesia lu anti milu sekarang ikut bagus lah,positif
tenang bayar survei ghaib survei real nya dsini dmnh rakyat pilih paslon 01,positif
mau 1 jari kek 2 jari kek 3 jari kek hati tetap 1,positif
bismillahirrahmanirrahim allohumma sholli ala sayidina muhammadin wa ala alih sayidina muhammad insayaaallah saya yakin pa pa menang pilpres besok hari cuman 1 saya kawatirkan curang halang,positif
asslm untuk iramasuka sama jusuf kalla all out kawal untuk indonesia lebih adil makmur bukan dynasty,positif
tanda tanda alam tunjuk menang 01,positif
pilih logis 2024 jatuh padaa no1,positif
baswedan iskandar presiden wapres,positif
yesss moga sehat selalu saksi lantik jadi presiden wakil presiden indonesiaayo gasskeunnn ah,positif
saya keluarga 2x pilih untuk tahun pilih no 1 biar ubah zon,positif
bismillah kalo menang jadi presiden amp wakil presiden ayam geprek kantin yakusa usaha aku kecil kecil saya bagi gratis ehh bukan kekk tetangga belah yah makan siang amp susu gratis,positif
doa baik moga pasang mjd presiden wakil presiden doa orang aniaya mudah kabul,positif
2019 memlih karena lebih baik dr pilih sekarang 2024 pilhan,positif
baik di singkir,positif
kata omonomon uzbekistan sama dgn kata aman indonesia serap bahasa arab satu akar kata arti amanahbisa percayajujur allaahu alam in sayaaa allaah menang,negatif
jadi presiden insayaaallah papua ada konplik tetap satu wahai indonesia ku aman damai sejahtera semua adil makmur,positif
kata omonomon uzbekistan sama dgn kata aman indonesia serap bahasa arab satu akar kata arti amanahbisa percayajujur allaahu alam in sayaaa allaah menang,positif
repot cari2 benar hak elu rakyat indonesia lebih banyak cerdas koktetap pilih no 1,positif
alas tiga knp ideal pimpin indonesia pasang tdk milik cerdas intelektualitas akal penting bhw dua milik cerdas spiritual spiritual intelligence tinggi soliditas spiritualitas fondasi orang khusus pimpin,positif
pasti,positif
aamiin yaa rabbal al insayaaallah jadi presiden wakil presiden 2024,positif
01 02 03 lumayan buat ngudud,positif
pasti dukung dongg,positif
terus maju dukung jadi presiden indonesia,positif
satu dukung jadi pimpin bangsa,positif
kalah jawa timur baswedan,positif
siap keluarga udah seat pilih 01 yess,negatif
ambon,positif
ulama tokoh masayaarakat sepriangan timur siap menang tasik zone,positif
cerdas bpk a memang luar biasa apa tanya jawab lugas mudah erti pilih luan capres,positif
plin plandia dukung dukung,positif
iskandar minta polisi tindak tegas netral tangan kasus pemuda ancam tembak kepala baswedan beberapa waktu lalu media sosial tonton lengkap,positif
alhamdulillah allah makin hari dukung makin tambah innsayaaallah presiden ri 20242029 aamiin,positif
ini presiden 2024 nanti baswedan iskandar,positif
kiyai said aqil siraj 100 beri dukung baswedan iskandar,positif
dr sangat kritis waktu pandemi covidini sebut orang cerdas pilih,positif
jinh ambon rapat baris tuju ubah pilih no1,positif
sumbar mayoritas rasayaid baswedan dgn iskandar orang mang bak pepatah alun takilek alah takalam alah jaleh jantan batinonyo,positif
rekam jejak tdk pernah sirna bila ingat pristiwa mk putus mk mk kok ya begitu dinegri konoha tdk tdk saya keluarga 2x pilih untuk tahun pilih no 1 biar ubah,positif
tidak tidak bukan hasil langgar etika berat putus sudah final ikat hakim mkmk terus apa etik palon 2 tuduh anies hanya asumsi tidak kuat hukum tetap,positif
satu menang kan baswedan,positif
ini laku juang perubahaninsha allah ubah jadi pilih ba baswedan iskandar jadi presiden wakil presiden indonesia,positif
2024 gilir pks jadi partai kuasa sama pkb nasdem partai ummat dg presisen baswedan wapres a iskandar aamiin,positif
duren sawit jakarta timur hadir pilih jangan lupa warga jakarta timur,positif
moga allah swt jadi sodara baswedan iskandar presiden wakil presiden 2024 a,positif
masayaa allah orang nmr indonesia welcome to presiden 2024,positif
he he orientasi kuasa siapa yah beberapa kali ikut nyapres emang siapa coba deh tanya hati aku ingat mk mk kok ya aku keluarga pernah 2xpilih untuk tahun pilih no 1 biar ubah,positif
mau gak percaya sama,positif
analogi tepat z nabi ibrahim jokowi namrud,positif
gak lah aku keluarga pilih no 1 aja saya keluarga pernah 2x pilih untuk tahun pilih aja,positif
saya keluarga 2x pilih untuk tahun pilih no 1 biar ubah aku yakin masuk putar 2,positif
saya keluarga 2x pilih untuk tahun pilih no 1 pasang milik watak santun amanah itu lah jadi daya tarik sendiri aku keluarga tdk mau pilih emosional,positif
kan tinggal jawab aja kmu tuju gk koalisi mana rais mega wati ahok yenni wahid satu jangan cuma ngatai madi arya doang satu meja fadli zon riziq abdul somat gabung,positif
sangat tuju jokowi henti demi menang iskandar saya rasa semua rakyat indonesia sangat sangat tuju lebih dukung,positif
pilih no1 amp,positif
saya keluarga 2x pilih untuk tahun pilih no 1,positif
aku keluarga pilih no 1,positif
aneh ya dalam debat muncul kritisi anggap serang klu ajang curhat boleh saya keluarga 2x pilih untuk tahun pilih no 1,positif
gassss dongsaya ingin perubahanbukan lanjut,positif
aku keluarga pilih no 1 aja lah biar ubah,positif
angkat sekarang jadi presiden wakil presiden indonesia tahun 2024 biar ngak emosi kasi,positif
pasti aku keluarga pilih no 1,positif
aja dulu ajadulu,positif
klo amat strategi sih ngeliat debat belum prab suka pancing emosi jadi memang kek dar awal niat agresif utama untuk hindar jadi,positif
peduli budaya indonesia indonesia dunia,positif
harap seluruh rakyat indonesia ingin makmur adab lebih maju,positif
dukung jadi presiden masa depan,positif
gas kencang amp nomor 1,positif
tuju sekali,positif
indonesia maju sama,positif
sama kembali posisi indonesia bangsa segani dunia,positif
yaa allah jadi gus pimpin negara 2024 bismillah,positif
insayaaallah presiden,positif
aja dulu pilih hanya baswadan iskadar,positif
baswedan iskandar figur intelektual bisa bawa indonesia jadi negara maju,positif
pilih maju pasti menang 2024,positif
idola masayaarakat indonesia,positif
pasang kembali marwah negara indonesia dunia internasional,positif
sama bangun indonesia ubah,positif
maju sama,positif
bawa ubah indonesia,positif
depan percaya,positif
daulat kuat budaya global sama,positif
baswedan cerdas santun santri pasang ideal,positif
indonesia lebih baik sosok ba baswedan ba iskandar nahkoda,positif
indonesia maju sama pasanga serasi,positif
no1 insayaa allah 1 putar,positif
indonesia jadi kunci damai dunia,positif
sama 2024 tuju ubah dr segala,positif
budaya indonesia bangga bangsa jadi go internasional,positif
insayaaa allah indonesia dunia pimpin orang tepat,positif
insayaaallah indonesia dunia pimpin orang tepat dwi tunggal,positif
pilih nomor 1,positif
unggul debat capres,positif
pilih amp,positif
sukses selalu gus iskandarkami siap cobloz n iskandar,positif
indonesia pimpin bung karno sangat segani dunia padahal baru merdeka sekarang saat laku ubah indonesia segani dunia internasional sama,positif
kalo ada curang milu insayaaallah menang pilpres 2024,positif
prediksi lawan paling susah,positif
mustahil satu putar aku keluarga pilih no 1,positif
saya keluarga 2x pilih untuk tahun pilih no 1 biar ubah nkri,positif
bismillah,positif
tranding topik twitter pasang menang pilpres 2024 ken nazar ga punya apa apa doa ajh buat menang pilpres nazar saay,positif
menghematsatu putar menang hemat apbn 1 triloun per hari,positif
2024 ganti presiden n no sebar luas hashtag nya bila anies jadi presiden n jadi wakil presiden tahun 2024 2029,positif
mau ikut nazar bang presiden 2024 mau buatin jumat berkah buat lingkung rumah,positif
maasayaa allahbiniyyatil qabuul alfaatihahya allah rindu pimpin selalu dalam dunia nyatabukan hanya bisa citra yaallahsaatnya engkau hadir presiden indonesia 20242029,positif
buat semua klo cara2 culas mau dukung seperti sama aja dgn dukung beserikat keburu makan jadi buruk jg knp saya pilih bpk amp ini salahsatunya jauh dr sifat2 busuk umenjegal orang,positif
mau tipu mau tipu ubah pilih nomor urut satu bpk rasid baswedan bpk iskandar jangan salah pilih pimpin,positif
amiin menang,positif
bismillahirrahmanirrahim nanti pasang baswedan iskandar pilih jadi presiden wakil presiden tahun 2024saya usia 17bernazar beli bagi buku buku baca anak anak tpq,positif
ba juru parkir dukung juang ubah cara sendiri pilih no1,positif
bismillah abah gus menang aku traktir 3 teman tongkrong btw cmak mau nanyak knapa akun ngirim pamflet ijo gambar gus kirim trakhirnya kok sama semua buzzer,positif
insayaa allah menang 1 putar aamiin,positif
ayo bagi semua grup agar semua rakyat indonesia tahu siapa ulama dukung pasang rasayaid baswedan gus iskandar bagikanshare semua wa grop akunakun sosmed bismillah wa biidznillah,positif
dukung gemoysian cembru aku keluarga 2x pilih untuk tahun pilih no 1,positif
saya keluarga 2x pilih untuk tahun pilih no 1 ken ubah,positif
kita tertawa santuy santun awok awok awok politik riang gembira mustahil satu putar saya keluarga pilih no 1 aja biar ubah,positif
ikut nazar paslon 01 menang akan mayor pondok bareng temen2 dukung amp biar akrab lagi perang politik,positif
kalo jadi presiden 2024 aku gratisin makan 10 anak yatim rocket chicken,positif
ikuttt aku kelas 1 sma modal ajar aja dehh kalo menang aamiin aku bakal kasih 1 kg makan kucing kucing liar butuh lingkung rumah,positif
siap pilih,positif
menang saya undang beliau kampung untuk makan lobster laut sepuasnyainsayaaallah,positif
dulu punya quote milu riang gembira kesini nya malah cekam dikit dikit lapor justru sekarang buat milu jadi riang gembira penuh ide gagas cak imin pilih no1,positif
insayaa allah kalo menang bakal kasih sembako nasi buat orang2 jalan,positif
ikut partisipasi kalau pasang menang pilpres 2024 akan bagi produk salah satu usaha camil kulino snack 10 orang teman saudara follower sekali,positif
01 capres baik d antra baik smg semua akn wqtuy aamiin,positif
amp jadi pimpin ri aamiin,positif
bissmillaah ikut kalau menang pilih presiden ri 2024 ber puasa bulan ramadhan bulan penuh,positif
kalau menang pilih presiden ber puasa bulan ramadhan bulan penuh,positif
jangan halu lg kenang masa lalu tdk ulang lg 2024 rakyat mau,positif
baswedan iskandar pimpin baik ini pokok,positif
lebuh unggul pada solo,positif
2024 satu komando ibhrs siap menang,positif
smart sekali ide mantabb baswedan iskandar,positif
saya keluarga pilih no 1 aja,positif
sipp bangettjabar tekad dukung baswedan iskandar,positif
ikut nazar apa nggak punya follower soal ikut aja dah klo menang kalah akan nyumbang buat bukber puasa,positif
selaluaki cinta pis ke mahmudah mudah terqobul saputaran,positif
baru buka twitter langsung banyak trending ikut ahhh kalau menang satu putar akan bagi 100 bungkus makan untuk jumat berkah bismillah,positif
survei beda dgn fakta lapang,positif
tim kampanye nasional ros roeslani kata musuh miskin bukan,positif
masalah mau atahu ada langgar atur aku keluarga pilih no 1,positif
kmi lbih prcya capres 01 akn mmbawa indonesia lbih d segani d seluruh dunia smg alloh takdir menang mutlak d propinsi aamiin menang insayaaa alloh indonesia akn lbih baik lbih maju dn akn d segani seluruh dunia prcayalh,positif
hayu semua pilih anies dah emangggg paling bener milih pimpin udah bukti kerja,positif
sun lawan masuk putar dua kok terlalu asayaik hajar,positif
inti mah kalo menang gaa ada kayak gin,positif
amathai fahti liat tgl 14 22024siapa 1putaran gua yaqin in sha allah,positif
