full_text,sentimen
@ZulFadlicok @PutraErlangga95 Emang abah anis muhaimin pilihan terbaik,positif
@Batmannnt @YaweSeyyes @Multazambi @FYudhaP @pandji Siap menangkan anis muhaimin 14 februari mendatang,positif
@Fahrihamzah Ada yg Deg² an n spot Jantung Kalo Anis Muhaimin Menang!!.. Krn Ada yg Disebut Nazarudin.. x Bendahara Demokrat..,positif
@dgLewa2011 Ya Allah jadikan lah Anis dan muhaimin pemimpin kami ..jadikan beliau beliau persiden  dan wapres Indonesia Amiiin,positif
@SY273715056169 @maybezahraaa Timnya pak Anis dan pak Muhaimin cermat mengamati pergerakan yg ada dan pintar mengubah ini jadi keuntungan... Yg saya maksud adalah timnya bagus bgt,positif
"@dgLewa2011 Ya Allah menangkanlah Pasangan Capres No.1 Anis Baswedan-Muhaimin Iskandar pada Pilpres 14 Februari 2024, aamiin.",positif
@didstance Perubahan utk Indonesia  Anis Muhaimin,positif
@CNNIndonesia Semoga Opung diberi umur panjang untuk bisa hadir dalam pelantikan Presiden dan wakil presiden Anis Baswedan dan Muhaimin Iskandar Aamiin ??,positif
@darmamto_moh Palembang siap menangkan anis muhaimin,positif
@didstance Welcome to Palembang mas Palembang siap menangkan anis muhaimin,positif
@Dammuar @semestaa_alam @FYudhaP @pandji Siap satukan barisan utk kemenangan anis muhaimin,positif
"Sambutan luar biasa di ternate  , jadi satu antusiasme semangat untuk perubahan, Dukung selalu Anis dan Muhaimin bahwa perubahan untuk Indonesia lebih maju  https://t.co/6YJ1HFCosU",positif
Yakin banget paslon 01 Anis dan Muhaimin wujudkan harapan warga di Sumsel  https://t.co/YDAAKxfjZL,positif
@RadioElshinta Disini sudah sering terjadi  Semoga presiden 2024 01 Anis Muhaimin bisa memberi rasa aman untuk warga dan angkutan barang,positif
@KompasTV Taun naga kayu taun keberuntungan ANIS dn MUHAIMIN.... Di taun ini juga pengsuinya akana da pertolongan langit  untuk nya  Akan ada pemimpin baru,positif
"@democrazymedia Sy dan keluarga pilih ANIS DAN MUHAIMIN NO 1 krn ANIS itu cerdas, tampan dan menjunjung tinggi etika serta demokrasi. Sy dan keluarga 2x pilih Prabowo tapi untuk tahun ini pilih Anis dan Muhaimin dong. https://t.co/pFUj1CVSxi",positif
@Yurissa_Samosir @AdamVelcro @AdeDhani9 @aking_adit @AkalSehat2024 @chaidar_2000 @Kang_Toniee @NohCeukenohhh @choymarkochoy @mustafaagus007 Semoga th 2024 2029 enaknya pak Anis Muhaimin AMIN ????????????????????????,positif
@tvOneNews @luhut Sy dan keluarga pilih ANIS DAN MUHAIMIN NO 1 krn kami menginginkan perubahan demi masa depan anak dan cucu kami. https://t.co/I03S1lAXtb,positif
@99propaganda @prabowo @bengkeldodo @Ndons_Back @florieliciouss @are_inismyname @BANGSAygSUJUD @Bank_Joee_ @P4P4B0W0_2024 @Reskiichsan8 Sy dan keluarga 2x pilih Prabowo tapi untuk tahun ini pilih Anis dan Muhaimin No 1  krn ada drama di MK dan MK MK dan kami membutuhkan seorang pemimpin yg menjunjung tinggi etika dan demokrasi serta punya komitmen untuk perubahan demi anak dan cucu kami. https://t.co/4aMHgFo8rp,positif
"@sxatch @kimexix50 @FYudhaP @pandji Yang milih pakek akal sehat pasti milih Anis, Muhaimin",positif
"Warga Palembang membludak menyaksikan sosok pemimpin yang diidam-idamkan Rakyat..itulah Anis, Muhaimin https://t.co/qHTT8SufiH",positif
Mudah-mudahan Allah SWT memberikan kesehatan dan perlindungan kepada kita semua serta Bpk Anis Baswedan dan Muhaimin Iskandar dalam rangka menjalankan tugas calon pemimpin negara yang kita cintai ini. Dan di jauhi dari fitnah nya manusia munafiqun. Dan manusia serakah,positif
@Dahnilanzar Keren. Sayang sy tdk pilih PS krn sy dan keluarga 2x pilih Prabowo tapi untuk tahun ini pilih Anis dan Muhaimin No 1 kami menginginkan perubahan demi anak dan cucu kami agar negri ini memiliki pemimpin yg menjunjung tinggi etika dan demokrasi. https://t.co/t8h5KpqiMv,positif
"@MichelAdam7__ Manusia hanya bisa berusaha, namun Allah yang menentukan, semoga pilpres berjalan dengan jurdil dan luber, sehingga Bapak Anis Baswedan dan Bapak Muhaimin Iskandar pimpin RI 24 29 untuk Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Aamiin ? https://t.co/PuMe2qgNjG",positif
@tvOneNews @luhut Pemimpin yang memiliki Karakter baik itu ya pasangan Anis-Muhaimin #AMINAjaDulu,positif
"Orang2 makmur berkumpul sama orang makmur, kita2 rakyat kecil bersama abah Anis saja semoga kita2 juga dapat merasakan kemakmuran seperti mereka.. bulatkan tekat 2024 utk perubahan bersama Anis Muhaimin..????",positif
@alisyarief Jahannam cara mereka. Allah SWT pasti memenangkan Anis Muhaimin,positif
@aly_benzema Mantap siap mendukung pak Anis Muhaimin,positif
@tvOneNews Kmi ttp 01  Krn 01 Capres terbaik d antra yg baik Smg anis muhaimin alloh ridhoi/takdirkn menang Aamiin Smg semua akn anis muhaimin pda waqtunya Aamiin ????????????????,positif
@OposisiCerdas Pak Luhut benar krn cuman Anis- Muhaimin yg ngak bohongi publik. #Aminajadulu,positif
"@Elz4m_ Subhanallah, ANIS-MUHAIMIN luar biasa",positif
@HusniSeeban @mesoen1065 Aamiin ya rabbal 'aalamiin... In Syaa Alloh Pa Anis dan Pa Muhaimin dilantik jadi Presiden RI sejak 2024 - ....,positif
"gw selalu berdoa dalam setiap kegiatan beribadah, gw titip doa buat anis muhaimin buat jadi presiden biar demokrasi kembali seperti semula ????",positif
@kumparan Alhamdulillah Alhamdulillah Alhamdulillah pejuang pejuang kebaikan semangat ??  ya Allah tolonglah dan lindungilah kami indonesia pak anis muhaimin no. 1 aamiin ya Allah untuk kebaikan indonesia,positif
@descha05 Beda ahlak pilih ahlak yg baik. Pilih Pak Anis Rasyid Baswedan dan Muhaimin Iskandar.,positif
@Mdy_Asmara1701 All in amin anis Muhaimin untuk Indonesia kitaaa,positif
"@tvOneNews @luhut Siaaap.... Untuk Opung sy kasih nilai 100... Kami nggak akan pilih pemimpin yg kelihatannya pintar dan gak berkharakter, kami pilih  pemimpin yg memang benar benar pintar dan berkharakter sesuai anjuran Opung, ANIS - MUHAIMIN. Doain mereka menang ya Opung",positif
"@tvOneNews Oke opung 100... kami nggak akan pilih pemimpin yg kelihatannya pintar, kami pilih  pemimpin yg memang benar benar pintar pung, ANIS - MUHAIMIN. Doain mereka menang ya Opung",positif
"Dan hati hati Lo ,, nanti 40 kota yg ada di Indonesia akan disuriahkan oleh pak Anis dan Muhaimin.. Merekrut ISIS dari kalangan NU dan MUHAMMADIYAH,, Indonesia jadi mencekam di bawah tekanan US , Islam radikal ,, khilafah akan di hidupkan dr warga yg sekarang menjadi petani",negatif
"@andre_rosiade Surva surve,surva surve,anda tau 2019 sy pendukung prabowo,apa kt p prabowo siapa yg bayar dialah survei teratas..semoga anis muhaimin jd presiden 2024. (Kisah nabi ibrahim)Jadilah burung pipit jgn jadi cicak krn semua akan dipertanggung jawabkan di akhirat.",positif
@Gojekmilitan Betapa takut dan bencinya mereka para orang orang dholim kepada AMIN. Semoga Allah melindungi Bapak Anis Baswedan dan Bapak Muhaimin Iskandar dari orang-orang dholim. Aamiin ? https://t.co/r7RSjnebnN,positif
"@DoniSaputr96 @HendrikSan36392 @bachrum_achmadi @aniesbaswedan @prabowo semakin yaqin gk milih no 01 anis muhaimin, cak imin janji gak realistis, omongannya nge blunder terus gk ada benernya???? 1. janji BBM gratis 2. 6 juta utk ibu hamil 3. mendamaikan Palestina Israil 4. lima milyar untuk per desa 5. buat 40 kota baru selevel jakarta 6, hoax semua https://t.co/EVxNqUw5Jr""",negatif
"@Yurissa_Samosir @jokowi @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @choymarkochoy @mustafaagus007 Semoga pilpres berjalan dengan jurdil dan luber, sehingga Bapak Anis Baswedan dan Bapak Muhaimin Iskandar pimpin RI 24 29 untuk Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Aamiin ? https://t.co/v0hHEorFdl",positif
@Flyingfighter27 Calegnya terserah yg penting presidenbya Anis - Muhaimin ????,positif
"@DermagaGarely Manusia hanya bisa berusaha, namun Allah yang menentukan, semoga pilpres berjalan dengan jurdil dan luber, sehingga Bapak Anis Baswedan dan Bapak Muhaimin Iskandar pimpin RI 24 29 untuk Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Allahumma sholli alaa saidinaa Muhammad. Aamiin https://t.co/N0PWAelhM1",positif
"@geloraco Manusia hanya bisa berusaha, namun Allah yang menentukan, semoga pilpres berjalan dengan jurdil dan luber, sehingga Bapak Anis Baswedan dan Bapak Muhaimin Iskandar pimpin RI 24 29 untuk Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Aamiin ? https://t.co/knm5LQAmky",positif
@papa_loren @aniesbaswedan @cakimiNOW Amin barokallah Semoga indonesia mempunyai pemimpin &amp  wakil pemimpin seperti Anis Baswedan &amp  muhaimin iskandar yg ada untuk semua golongan rakyat.  AMIN ASLI PERUBAHAN NOMOR YG LAIN PLINPLAN,positif
@zainul_munas Dukung Anis-Muhaimin untuk pembagunan nasional berasaskan keadilan #NegaraKorporasi #HirilisasiKemiskinan  @aniesbaswedan  @cakimiNOW  @DPP_PKB,positif
@DPP_PKB @cakimiNOW Amin untuk perubahan #AMINAjaDulu  #AnisMuhaimin,positif
@zainul_munas Yakin Gus Muhaimin dan Pak Anis Basweda membawa perubahan,positif
@AgusYudhoyono @prabowo @gibran_tweet Sy dan keluarga pilih ANIS DAN MUHAIMIN NO 1 krn kami menginginkan perubahan demi anak cucu bahwa pernah sy dan keluarga 2x pilih Prabowo tapi untuk tahun ini pilih Anis dan Muhaimin .,positif
@kegblgnunfaedh Sudah tentunya Wakanda nomor 1 Donk anis &amp  Muhaimin.. Abah dan Cak Imin ????????,positif
@Bambangelf Menuju perubahan yang lebih baik Bersama Anis  Muhaimin 2024,positif
@FalishaHerawati Semoga calon Presiden kita Anis&amp Muhaimin diberikan kekuatan dan kesabaran dalam menghadapi tantangan yang dihadapi selama masa kampanye dan kepemimpinannya nanti. #MakinKLikDenganAmin,positif
@geloraco Amin semoga Allah meridhoi pak Anis Baswedan dan Pak Muhaimin Iskandar untuk memimpin Negeri ini dengan Adil dan Amanah,positif
@Bambangelf Negara harus di urus dengan azas keadilan Anis-Muhaimin AMIN Menuju perubahan Amiinn yra ?????? #NegaraKoporasi #HilirisasiKemiskinan,positif
@DPNAminBalad Pasangan Anis-Muhaimin AMIN menuju perubahan Amiinn yra ?????? @aniesbaswedan  @cakimiNOW  #NegaraKorpirasi #HilirisasiKemiskinan,positif
@voiceofpkb Pasangan Anis-Muhaimin AMIN Menuju perubahan Amiinn yra ?????? #NegaraKorporasi #HilirisasiKemiskinan @aniesbaswedan  @cakimiNOW,positif
"@Bambangelf Kita perlu pemimpin seperti Pak Anis dan Pak Muhaimin, agar keadilan itu memang terwujud utk masyarakat dibawah garis kemiskinann",positif
@DPNAminBalad Anis-Muhaimin lakukan perubahan untuk Indonesia #NegaraKorporasi #HirilisasiKemiskinan  @aniesbaswedan @cakimiNOW @DPP_PKB,positif
"@Gojekmilitan Top markotop anis,muhaimin  top dah pokoke",positif
@voiceofpkb Hidup rakyat hidup Anis-Muhaimin Amin aja dulu #NegaraKorporasi #HiliisasiKemiskinan @aniesbaswedan @cakimiNOW  @DPP_PKB,positif
@Bambangelf Indonesia Butuh perubahan ANIS MUHAIMIN INDONESIA MAKMUR MASYARAKAT SEJAHTERA,positif
"@voiceofpkb Pilih Anis Muhaimin Pasti Berkah dan Amanah, Indonesia Maju Rakyat sejahtera Amin amin amin",positif
"@Umbara_04 @PartaiSocmed Tuh jelas siapa yg memulai main Sinetron, yg bilang Museum itu di kelola TNI si Agus ketua TKD Anis Muhaimin Yogya... Mau mendiskreditkan TNI ya?? https://t.co/wlTQxR1aun",positif
@Bambangelf Hilirisasi industri itu mah. Duh gimana ini bangsa Indonesia. Wes lah Kita AMINin aja. Perubahan Indonesia lebih baik bersama Anis Muhaimin. 01 Insyaallah Menang. AMIN.,positif
@DPNAminBalad Kami Yakin bersama Anis Muhaimin Indonesia semakin baik baik saja. Aminkan kita deh. AMIN AMIN,positif
@zainul_munas Siap Menuju perubahan Indonesia yang lebih baik. Anis Muhaimin menang. Amin..,positif
"@zainul_munas Gus Muhaimin Mantap, Pasangan yg sangat untuk Capres pak Anis",positif
@DPNAminBalad Anis -GUS Muhaimin luar biasa ????,positif
@voiceofpkb Anis -GUS Muhaimin mantap ???? Indonesia perubahan...,positif
@voiceofpkb Negara Korporasi @aniesbaswedan  @cakimiNOW  Anis Muhaimin 2024 #NegaraKorporasi  #HilirisasiKemiskinan,positif
@CNNIndonesia Zona tapal kuda siap mengawal pasangan Anis-Muhaimin? https://t.co/4qIzOsZ8Ki,positif
@zainul_munas Indonesia Butuh Perubahan di Bawa kepimpinan Anis muhaimin,positif
@Bambangelf Ayo pilih Anis muhaimin,positif
@DPNAminBalad Pilih Anis Muhaimin. Masyarakat sejahtera,positif
"Salam perubahan dan akal sehat  Orang cerdas dan waras, pasti pilih Pak Anis Muhaimin.",positif
saya doakan semoga  pendukung 01  nnt anaknya seperti Anis Baswedan dan Muhaimin pendukung 02  anaknya seperti Prabowo dan Gibran pendukung 03  anaknya seperti GANJAR dan Mahfud Aamiin.....,positif
@papa_loren @aniesbaswedan @cakimiNOW Aammmiiin ?? Mudah mudahan 01 Bapak Anis Baswedan dan Bapak Muhaimin Iskandar di izinkan oleh Alloh SWT utk mnjdi pemimpin NKRI ini  AMIN AMIN AMIN??????,positif
@CNNIndonesia Bapak Anis dan bpk Bapak Muhaimin...presiden Indonesia yang membela tanah airnya ..Presiden 2024.aamiin.AMIN..,positif
"Cocapten 5: Azrul tanjung(wasekjen MUI,orang anies.ketu relawan garda matahari pendukung anis. -cocaten 6:Nasirul mahasin(pemimpin ponpes narukan rembang,orang NU yg menjadi sponsor Muhaimin jdi cawapres anis)",positif
@InfoLurah Sy dan keluarga 2x pilih Prabowo tapi untuk tahun ini pilih Anis dan Muhaimin No 1 krn kami sekeluarga menginginkan perubahan demi anak cucu kami. https://t.co/vfZIZoZKvb,positif
@valensgt @TeddGus @gibran_tweet JUSTRU MENTAL PENYAMUN ITU ANIS MUHAIMIN SEDANG GANJAR MENTAL PROVOKATOR ITU TERLIHAT JELAS  DIDEBAT CAPRES CAWAPRES,positif
@tvOneNews Aku terkadang ingat MK dan MK MK dan sekedar mengingat bahwa sy beserta keluarga 2x pilih Prabowo tapi untuk tahun ini pilih ANIS DAN MUHAIMIN NO 1 krn kami menginginkan pemimpin yg menjunjung tinggi etika dan menginginkan perubahan. https://t.co/DubGGrGzUD,positif
@CNNIndonesia Alhamdulillah semoga Anis Muhaimin jadi presiden,positif
"@CNNIndonesia Hayu semuanya kita pilih Anies dah! Emang paling bener milih Anis Muhaimin,",positif
"@prabowogibran02 Walaupun gk menjatuhkan lawan, ttp gagasan All In Anis dan muhaimin",positif
Anis - Muhaimin hadiri resolusi Indonesia #presiden2024 #pemilu2024 #aminajadulu #pks AMINno1 PKSnomor8 https://t.co/6OB9jIuWrC,positif
"@CNNIndonesia Emang paling bener milih Anis Muhaimin, Mereka Pemimpin yang udah terbukti kinerjanya??",positif
pak anis dan Pak Muhaimin sebaik nya banyak banyak kampanye di jateng dan jatim. Basis pemilih banyak di di dua propinsi tersebut,positif
"@liputan6dotcom 01 Anis - Muhaimin , cerdas, religius , terbukti krjanya,,",positif
"@CutSarina5 Masya Allah, Barakallah fiikum, Insya Allah Anis Muhaimin jadi presiden dan wakil presiden, aamiin ya rabbal alamin ??",positif
@abu_waras 01 ANIS RASYID BASWEDAN MUHAIMIN ISKANDAR,positif
"@okinawa90s Artinya cukup dg mencoba buka hati dan pikiran dan cek rekam jejak, Mudah2an perubahan itu makin terang benderang. Selamat menyongsong perubahan dg menyambut calon presiden 2024 Anis Muhaimin",positif
@sandiuno Anis Muhaimin aamiin...Prabowo Ganjar kabuuul,positif
@Malika6027 Ya itulah umat nabi muhammad'beliau nabi waktu mengesakan tuhan/allah banyak sekali rintanganya dengan kesungguhan dan kesabaran beliau sukses sampai sa'at ini.#semoga aja dimikian PAK ANIS BASWEDAN&amp GUS MUHAIMIN ISKANDAR...diridhoi allah.,positif
@Andria75777 Kt doakn saja yg terbaik untuk bangsa ini smg gusti alloh yg maha kuasa memberikn pemimpin yg terbaik  menurut alloh swt Smg yg baik akhlaky Baik agamay Baik ucapanya Aamiin Smg ada pda psngn anis muhaimin Aamiin ????????,positif
@PartaiSocmed Anis sama muhaimin udah bawa tumbler sendiri itu botol plastik disediain sama panitia ya med... gausah angkat2 hal2 receh kyk gtu,positif
"@aniesbaswedan @cakimiNOW Barakallah,, sehat selalu pak Anis &amp  Gus Muhaimin. Doa kami menyertai perjuangan kalian. Aamiin.",positif
@jawapos Pasangan AMIN akan menata ulang Indonesia. Sehat selalu buat pak Anis &amp  Gus Muhaimin.,positif
@jayusmana752 @kikysaputrii Waktu pak anis sama pak ganjar merendahkan paslon 2 apa komentarnya gini juga ya?,positif
CAPRES 01 ANIS- MUHAIMIN Pasangan sangat kompak,positif
"@QianzyZ InsyaAllah, semoga Allah subhanahu wa ta'alla meridhoi perjuangan untuk pa anis dan pa muhaimin menjadi presiden dan wakil presiden indonesia.  Aamiin??",positif
@CutSarina5 Yg cocok jadi presiden 2024 cuma....pak anis &amp  gus muhaimin,positif
"@psi_id Sory yeeee Saya dan keluarga besar sudah berniat dengan ikhlas pada tanggal 14 Februari 2024 untuk memilih Anis dan Muhaimin, Amin",positif
@jawapos Anis muhaimin kami memandangnya sebagai sosok orang yg bisa mengayomi berbagai suku anakbangsa,positif
@jawapos Anis -Muhaimin pasangan yang akan membawa Indonesia adil dan makmur untuk semua.,positif
@Malika6027 Smg alloh ganti dengn kemenangn mutlak untuk pasangn anis muhaimin Aamiin????????????,positif
"@PartaiSocmed Benar, yang menang Anis dan Muhaimin #AMINAjaDulu",positif
Frans Imanuel T Saragih Pengamat Komunikasi Politik Tentang Pasangan Capres No.1 Anis Baswedan &amp  Muhaimin Iskandar..  AMIN? https://t.co/cv4w3735qT,positif
@BosPurwa terkhusus yang ingin hadiri acara kampanye terakhir Capres Anis - Muhaimin ada baik nya peserta singgah dulu di GBK dan ambil transfor nya sekalian makan gratis dan anda  bergerak melaju Ke stadium (JIS) untuk mendengar materi (visi misi) terkhir capres kita Anis-muhaimin,positif
@ShamsiAli2 Mantap Pak ustadz titip pendukung pasangan AMIN di USA semoga tetap Istiqomah mendukung perjuangan Anis dan Muhaimin semoga 60 persen masyarakat kita di USA memilih pasangan AMIN untuk perubahan yang lebih baik agar nanti ada presiden kita bisa pidato di PBB,positif
@Dahnilanzar @tomlembong @jokowi Best speaker in my opinion debat capres cawapres 2024   Debat #1 : Pak Anis. Debat #2 : Pak Mahfudz.  Debat #3 : Pak Ganjar. Debat #4 : Pak Muhaimin.  Debat #5 : ?   Worst Speaker :  Debat #1 : Pak Prabowo Debat #2 : Pak Muhaimin Debat # 3 : Pak Prabowo Debat # 4 : Pak Gibran,positif
@geloraco Kita pilih Anis Muhaimin,positif
"Ikhlaskan hati kita pilih dsn doakan Anis Muhaimin, paslon no urut 1, insya Allah menang https://t.co/IbEPQ9cmjP",positif
@Gojekmilitan 70 % sumatera tuk Anis Muhaimin #AminMenangSatuPutaran,positif
"@fadlizon Setuju fadlizon debat ke 3 prabowo di olok. Di hina, anis ndak paham etika, debat tadi malam muhaimin dan mahpud 1 kelas dibawah gibran",positif
"Momen Haru, Usai Debat Anis Peluk Muhaimin https://t.co/PxHE0PrN30",negatif
@Gojekmilitan Aammiiinnn3x ya Allohumma Aammmiiin ya Robbal Aalamin  Smoga Bapak Anis dan Muhaimin di kabulkn oleh Allah SWT utk mnjdi pemimpin NKRI ini??????,positif
@fadlizon Saya berharap @fadlizon lulus ke senayan jadi pada saat pak @aniesbaswedan dan @cakimiNOW dilantik jadi presiden dan wapres tetap ada oposisi yang menjadi check and balancing utk setiap kebijakan yang dibuat oleh pak anis dan gus muhaimin…,positif
"@ajengcute16__ Prabowo gibran ga masuk putaran kedua,putaran ke dua Ganjar Mahfud -  Anis Muhaimin",positif
Pak anis dan Pak Muhaimin sebaik nya banyak banyak kampanye di jateng dan jatim. Basis pemilih banyak di di dua propinsi tersebut,positif
Semoga menjadi sahabat yang sejati bersama sama untuk memajukan bangsa lebih baik dan tetap menjadi sahabat yang solid... Jangan melupakan sebuah janji ku titipkan harapan ku untuk bangsa ini kepada Anis Muhaimin 14 feb 2024 insya Allah semakin Mantap dihati..,positif
"@fadlizon @hkti Mohon maaf uda kali ini kita berbeda, saya pilih no 1 anis baswedan muhaimin,,,,",positif
@fadlizon @prabowo @gibran_tweet Betul sekali satu putaran untuk Anis Muhaimin,positif
@DPNAminBalad @cakimiNOW Seomga dibawah pimpinan pak anis dan gus muhaimin rakyat tambah sejahtera,positif
@budimandjatmiko @gibran_tweet Ha ha pengibaratan lo gak mutu coba lo beri yg bermutu. Sy dan keluarga 2x pilih Prabowo tapi untuk tahun ini pilih Anis dan Muhaimin No 1,positif
